Temperature (K)	Pressure (kPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
108.441670278	1337.63787833	633.260411652	0.00157912918856	-1.53217663691	-1.47300367858	99.8917636021	27.0961778324	74.0899244056	497.906034879	0.248672425070	58.7999055491	0.0835015583945	0.00251607703768	56.4773091358	0.0177062260101	1.76154165467	2.42502744260	135.837642259	25.6148527914	54.1028997218	181.416150827	15.2217642616	8.41147268768	0.0132015552165
108.512433069	1343.27667867	632.736618631	0.00158043642576	-1.52733309843	-1.46786150588	99.9368664714	27.0949259356	74.2046826264	496.944620242	0.252125694296	58.6709314566	0.0833623854992	0.00250358517265	56.7411972619	0.0176238790906	1.76102982073	2.42421382438	135.804418421	25.6317700901	54.2541052165	181.388662315	15.2032084025	8.42091624562	0.0132286374332
108.582982968	1348.91547900	632.213285148	0.00158174467935	-1.52249929126	-1.46272861310	99.9818525875	27.0937314551	74.3200148851	495.984879162	0.255590832265	58.5425000150	0.0832236334042	0.00249114312799	57.0054875078	0.0175421708281	1.76051170174	2.42339203914	135.771260338	25.6487083744	54.4061313970	181.361048481	15.1847075790	8.43035795087	0.0132557821827
108.653321486	1354.55427933	631.690402725	0.00158305397024	-1.51767512304	-1.45760490660	100.026723050	27.0925943148	74.4359258703	495.026796268	0.259067912601	58.4146055254	0.0830852991696	0.00247875056369	57.2701821070	0.0174610934209	1.75998731123	2.42256210700	135.738167123	25.6656686497	54.5589869738	181.333309676	15.1662608598	8.43979798743	0.0132829901057
108.723450118	1360.19307967	631.167962946	0.00158436431934	-1.51286050232	-1.45249029364	100.071478949	27.0915144430	74.5524203204	494.070356356	0.262557009396	58.2872423634	0.0829473798902	0.00246640714377	57.5352833052	0.0173806391931	1.75945666234	2.42172404757	135.705137897	25.6826519321	54.7126807511	181.305446211	15.1478673183	8.44923653863	0.0133102618467
108.793370339	1365.83188000	630.645957454	0.00158567574751	-1.50805533853	-1.44738468235	100.116121359	27.0904917720	74.6695030244	493.115544381	0.266058197221	58.1604049776	0.0828098726953	0.00245411253620	57.8007933600	0.0173008005923	1.75891976782	2.42087787998	135.672171790	25.6996592481	54.8672216273	181.277458352	15.1295260327	8.45867378708	0.0133375980535
108.863083611	1371.47068033	630.124377951	0.00158698827563	-1.50325954200	-1.44228798176	100.160651347	27.0895262387	74.7871788226	492.162345455	0.269571551128	58.0340878887	0.0826727747477	0.00244186641284	58.0667145411	0.0172215701870	1.75837664008	2.42002362282	135.639267940	25.7166916339	55.0226185949	181.249346329	15.1112360863	8.46810991476	0.0133649993778
108.932591376	1377.10948067	629.603216198	0.00158830192457	-1.49847302392	-1.43720010170	100.205069967	27.0886177840	74.9054526073	491.210744848	0.273097146662	57.9082856876	0.0825360832433	0.00242966844942	58.3330491307	0.0171429406640	1.75782729114	2.41916129424	135.606425496	25.7337501342	55.1788807407	181.221110328	15.0929965676	8.47754510298	0.0133924664748
109.001895061	1382.74828100	629.082464010	0.00158961671515	-1.49369569630	-1.43212095287	100.249378263	27.0877663529	75.0243293236	490.260727981	0.276635059863	57.7829930346	0.0823997954111	0.00241751832541	58.5997994236	0.0170649048262	1.75727173268	2.41829091186	135.573643613	25.7508358022	55.3360172457	181.192750500	15.0748065701	8.48697953248	0.0134200000036
109.070996079	1388.38708133	628.562113259	0.00159093266824	-1.48892747202	-1.42705044679	100.293577268	27.0869718946	75.1438139705	489.312280427	0.280185367278	57.6582046581	0.0822639085122	0.00240541572404	58.8669677272	0.0169874555903	1.75670997603	2.41741249285	135.540921455	25.7679496984	55.4940373859	181.164266956	15.0566651929	8.49641338338	0.0134476006272
109.139895823	1394.02588167	628.042155870	0.00159224980466	-1.48416826475	-1.42198849578	100.337668003	27.0862343626	75.2639116013	488.365387904	0.283748145961	57.5339153531	0.0821284198394	0.00239336033218	59.1345563618	0.0169105859843	1.75614203214	2.41652605390	135.508258196	25.7850928901	55.6529505316	181.135659772	15.0385715404	8.50584683527	0.0134752690124
109.208595675	1399.66468200	627.522583820	0.00159356814525	-1.47941798899	-1.41693501294	100.381651480	27.0855537143	75.3846273246	487.420036279	0.287323473487	57.4101199804	0.0819933267169	0.00238135184032	59.4025676607	0.0168342891457	1.75556791164	2.41563161124	135.475653015	25.8022664508	55.8127661485	181.106928986	15.0205247227	8.51528006717	0.0135030058301
109.277096998	1405.30348233	627.003389140	0.00159488771085	-1.47467656002	-1.41188991216	100.425528702	27.0849299114	75.5059663053	486.476211557	0.290911427958	57.2868134652	0.0818586265000	0.00236938994251	59.6710039707	0.0167585583191	1.75498762480	2.41472918061	135.443105101	25.8194714594	55.9734937971	181.078074604	15.0025238555	8.52471325761	0.0135308117550
109.345401141	1410.94228267	626.484563909	0.00159620852230	-1.46994389389	-1.40685310811	100.469300659	27.0843629193	75.6279337654	485.533899889	0.294512088005	57.1639907961	0.0817243165741	0.00235747433630	59.9398676516	0.0166833868538	1.75440118158	2.41381877733	135.410613650	25.8367089993	56.1351431338	181.049096598	14.9845680604	8.53414658460	0.0135586874664
109.413509441	1416.58108300	625.966100256	0.00159753060045	-1.46521990743	-1.40182451618	100.512968333	27.0838527080	75.7505349846	484.593087559	0.298125532801	57.0416470238	0.0815903943548	0.00234560472271	60.2091610773	0.0166087682025	1.75380859157	2.41290041625	135.378177867	25.8539801582	56.2977239104	181.019994904	14.9666564649	8.54358022570	0.0135866336472
109.481423215	1422.21988333	625.447990359	0.00159885396614	-1.46050451822	-1.39680405252	100.556532697	27.0833992509	75.8737753015	483.653760988	0.301751842069	56.9197772604	0.0814568572874	0.00233378080614	60.4788866350	0.0165346959185	1.75320986405	2.41197411177	135.345796962	25.8712860269	56.4612459748	180.990769431	14.9487882026	8.55301435803	0.0136146509849
109.549143770	1427.85868367	624.930226442	0.00160017864025	-1.45579764457	-1.39179163401	100.599994713	27.0830025260	75.9976601146	482.715906733	0.305391096084	56.7983766777	0.0813237028462	0.00232200229434	60.7490467262	0.0164611636542	1.75260500796	2.41103987786	135.313470154	25.8886276988	56.6257192716	180.961420056	14.9309624134	8.56244915827	0.0136427401714
109.616672398	1433.49748400	624.412800777	0.00160150464365	-1.45109920552	-1.38678717821	100.643355333	27.0826625148	76.1221948828	481.779511477	0.309043375685	56.6774405068	0.0811909285343	0.00231026889838	61.0196437664	0.0163881651592	1.75199403193	2.41009772804	135.281196668	25.9060062694	56.7911538417	180.931946624	14.9131782434	8.57188480270	0.0136709019027
109.684010375	1439.13628433	623.895705679	0.00160283199723	-1.44640912083	-1.38179060343	100.686615502	27.0823792031	76.2473851268	480.844562037	0.312708762284	56.5569640367	0.0810585318833	0.00229858033258	61.2906801855	0.0163156942780	1.75137694425	2.40914767540	135.248975739	25.9234228353	56.9575598235	180.902348955	14.8954348452	8.58132146721	0.0136991368793
109.751158964	1444.77508467	623.378933509	0.00160416072191	-1.44172731096	-1.37680182862	100.729776154	27.0821525806	76.3732364296	479.911045351	0.316387337869	56.4369426135	0.0809265104527	0.00228693631445	61.5621584278	0.0162437449488	1.75075375291	2.40818973262	135.216806605	25.9408784938	57.1249474529	180.872626841	14.8777313779	8.59075932735	0.0137274458063
109.818119416	1450.41388500	622.862476668	0.00160549083860	-1.43705369704	-1.37182077343	100.772838216	27.0819826407	76.4997544379	478.978948486	0.320079185016	56.3173716391	0.0807948618296	0.00227533656468	61.8340809525	0.0161723112011	1.75012446558	2.40722391192	135.184688514	25.9583743421	57.2933270641	180.842780046	14.8600670075	8.60019855832	0.0137558293934
109.884892968	1456.05268533	622.346327602	0.00160682236827	-1.43238820091	-1.36684735819	100.815802604	27.0818693811	76.6269448628	478.048258627	0.323784386897	56.1982465707	0.0806635836283	0.00226378080707	62.1064502336	0.0161013871545	1.74948908960	2.40625022513	135.152620718	25.9759114767	57.4627090896	180.812808312	14.8424409064	8.60963933502	0.0137842883548
109.951480841	1461.69148567	621.830478797	0.00160815533188	-1.42773074506	-1.36188150384	100.858670227	27.0818128031	76.7548134811	477.118963082	0.327503027286	56.0795629195	0.0805326734901	0.00225226876849	62.3792687602	0.0160309670164	1.74884763202	2.40526868366	135.120602478	25.9934909925	57.6331040614	180.782711354	14.8248522544	8.61908183203	0.0138128234096
110.017884248	1467.33028600	621.314922777	0.00160948975043	-1.42308125264	-1.35692313199	100.901441985	27.0818129120	76.8833661358	476.191049274	0.331235190569	55.9613162499	0.0804021290827	0.00224080017883	62.6525390369	0.0159610450809	1.74820009958	2.40427929848	135.088633061	26.0111139826	57.8045226110	180.752488867	14.8073002381	8.62852622368	0.0138414352814
110.084104384	1472.96908633	620.799652109	0.00161082564496	-1.41843964743	-1.35197216488	100.944118770	27.0818697170	77.0126087378	475.264504744	0.334980961753	55.8435021786	0.0802719480999	0.00222937477098	62.9262635835	0.0158916157269	1.74754649871	2.40328208018	135.056711738	26.0287815373	57.9769754707	180.722140521	14.7897840511	8.63797268402	0.0138701246988
110.150142436	1478.60788667	620.284659395	0.00161216303652	-1.41380585385	-1.34702852536	100.986701465	27.0819832311	77.1425472664	474.339317145	0.338740426472	55.7261163735	0.0801421282614	0.00221799228075	63.2004449359	0.0158226734165	1.74688683554	2.40227703893	135.024837789	26.0464947438	58.1504734737	180.691665968	14.7723028945	8.64742138691	0.0138988923953
110.215999574	1484.24668700	619.769937274	0.00161350194622	-1.40917979696	-1.34209213688	101.029190946	27.0821534712	77.2731877707	473.415474241	0.342513670999	55.6091545534	0.0800126673125	0.00220665244687	63.4750856456	0.0157542126935	1.74622111590	2.40126418450	134.993010498	26.0642546854	58.3250275551	180.661064839	14.7548559766	8.65687250595	0.0139277391095
110.281676960	1489.88548733	619.255478423	0.00161484239517	-1.40456140241	-1.33716292350	101.071588079	27.0823804581	77.4045363706	472.492963906	0.346300782253	55.4926124864	0.0798835630232	0.00219535501092	63.7501882804	0.0156862281818	1.74554934532	2.40024352627	134.961229158	26.0820624408	58.5006487528	180.630336748	14.7374425131	8.66632621459	0.0139566655847
110.347175741	1495.52428767	618.741275553	0.00161618440455	-1.39995059645	-1.33224080986	101.113893726	27.0826642162	77.5365992578	471.571774121	0.350101847809	55.3764859897	0.0797548131888	0.00218409971729	64.0257554244	0.0156187145840	1.74487152903	2.39921507320	134.929493065	26.0999190837	58.6773482083	180.599481290	14.7200617276	8.67578268609	0.0139856725696
110.412497053	1501.16308800	618.227321410	0.00161752799556	-1.39534730594	-1.32732572118	101.156108737	27.0830047739	77.6693826972	470.651892972	0.353916955904	55.2607709283	0.0796264156287	0.00217288631318	64.3017896782	0.0155516666800	1.74418767199	2.39817883387	134.897801521	26.1178256824	58.8551371673	180.568498044	14.7027128507	8.68524209356	0.0140147608179
110.477642021	1506.80188833	617.713608771	0.00161887318945	-1.39075145829	-1.32241758323	101.198233958	27.0834021634	77.8028930277	469.733308650	0.357746195452	55.1454632145	0.0794983681869	0.00216171454851	64.5782936593	0.0154850793252	1.74349777883	2.39713481647	134.866153834	26.1357832988	59.0340269811	180.537386574	14.6853951214	8.69470460999	0.0140439310887
110.542611756	1512.44068867	617.200130449	0.00162022000752	-1.38616298150	-1.31751632235	101.240270226	27.0838564206	77.9371366638	468.816009445	0.361589656048	55.0305588071	0.0793706687308	0.00215058417590	64.8552700022	0.0154189474497	1.74280185393	2.39608302879	134.834549320	26.1537929883	59.2140291074	180.506146430	14.6681077860	8.70417040825	0.0140731841462
110.607407361	1518.07948900	616.686879287	0.00162156847111	-1.38158180414	-1.31262186542	101.282218370	27.0843675852	78.0721200963	467.899983747	0.365447427980	54.9160537102	0.0792433151517	0.00213949495065	65.1327213586	0.0153532660565	1.74209990135	2.39502347826	134.802987296	26.1718557991	59.3951551111	180.474777149	14.6508500988	8.71363966113	0.0141025207603
110.672029924	1523.71828933	616.173848157	0.00162291860161	-1.37700785530	-1.30773413985	101.324079213	27.0849357007	78.2078498939	466.985220044	0.369319602238	54.8019439732	0.0791163053641	0.00212844663070	65.4106503975	0.0152880302202	1.74139192487	2.39395617189	134.771467088	26.1899727716	59.5774166661	180.443278254	14.6336213223	8.72311254135	0.0141319417061
110.736480524	1529.35708967	615.661029964	0.00162427042046	-1.37244106463	-1.30285307358	101.365853572	27.0855608144	78.3443327041	466.071706918	0.373206270524	54.6882256893	0.0789896373054	0.00211743897655	65.6890598058	0.0152232350860	1.74067792800	2.39288111634	134.739988025	26.2081449381	59.7608255557	180.411649259	14.6164207266	8.73258922156	0.0141614477643
110.800760230	1534.99589000	615.148417640	0.00162562394916	-1.36788136232	-1.29797859507	101.407542254	27.0862429772	78.4815752550	465.159433047	0.377107525263	54.5748949952	0.0788633089358	0.00210647175129	65.9679522881	0.0151588758680	1.73995791396	2.39179831787	134.708549442	26.2263733224	59.9453936744	180.379889667	14.5992475902	8.74206987441	0.0141910397211
110.864870098	1540.63469033	614.636004145	0.00162697920925	-1.36332867905	-1.29311063326	101.449146062	27.0869822438	78.6195843559	464.248387197	0.381023459611	54.4619480703	0.0787373182379	0.00209554472054	66.2473305673	0.0150949478483	1.73923188566	2.39070778236	134.677150680	26.2446589390	60.1311330291	180.347998972	14.5821011995	8.75155467252	0.0142207183687
110.928811175	1546.27349067	614.123782466	0.00162833622236	-1.35878294605	-1.28824911762	101.490665791	27.0877786728	78.7583668989	463.338558228	0.384954167466	54.3493811360	0.0786116632165	0.00208465765239	66.5271973847	0.0150314463755	1.73849984578	2.38960951533	134.645791082	26.2630027931	60.3180557402	180.315976660	14.5649808493	8.76104378854	0.0142504845047
110.992584495	1551.91229100	613.611745619	0.00162969501014	-1.35424409502	-1.28339397809	101.532102230	27.0886323263	78.8979298605	462.429935085	0.388899743479	54.2371904548	0.0784863418981	0.00207381031740	66.8075555001	0.0149683668638	1.73776179668	2.38850352192	134.614470000	26.2814058799	60.5061740433	180.283822209	14.5478858425	8.77053739511	0.0142803389327
111.056191085	1557.55109133	613.099886642	0.00163105559434	-1.34971205817	-1.27854514509	101.573456161	27.0895432702	79.0382803024	461.522506799	0.392860283064	54.1253723299	0.0783613523312	0.00206300248856	67.0884076922	0.0149057047916	1.73701774044	2.38738980690	134.583186786	26.2998691841	60.6955002905	180.251535091	14.5308154902	8.78003566497	0.0143102824623
111.119631959	1563.18989167	612.588198600	0.00163241799676	-1.34518676821	-1.27370254950	101.614728360	27.0905115742	79.1794253733	460.616262486	0.396835882409	54.0139231045	0.0782366925853	0.00205223394124	67.3697567588	0.0148434557005	1.73626767889	2.38626837465	134.551940800	26.3183936801	60.8860469523	180.219114773	14.5137691119	8.78953877089	0.0143403159088
111.182908122	1568.82869200	612.076674582	0.00163378223927	-1.34066815829	-1.26886612268	101.655919596	27.0915373117	79.3213723100	459.711191345	0.400826638485	53.9028391609	0.0781123607513	0.00204150445319	67.6516055171	0.0147816151938	1.73551161355	2.38513922920	134.520731406	26.3369803310	61.0778266189	180.186560716	14.4967460354	8.79904688575	0.0143704400939
111.246020569	1574.46749233	611.565307697	0.00163514834379	-1.33615616206	-1.26403579642	101.697030634	27.0926205597	79.4641284389	458.807282654	0.404832649060	53.7921169200	0.0779883549408	0.00203081380448	67.9339568040	0.0147201789362	1.73474954570	2.38400237421	134.489557971	26.3556300887	61.2708520018	180.153872381	14.4797455969	8.80856018251	0.0144006558451
111.308970284	1580.10629267	611.054091080	0.00163651633235	-1.33165071362	-1.25921150296	101.738062231	27.0937613990	79.6077011778	457.904525770	0.408854012709	53.6817528409	0.0778646732860	0.00202016177748	68.2168134760	0.0146591426519	1.73398147630	2.38285781297	134.458419868	26.3743438932	61.4651359360	180.121049222	14.4627671408	8.81807883429	0.0144309639966
111.371758245	1585.74509300	610.543017886	0.00163788622702	-1.32715174752	-1.25439317499	101.779015138	27.0949599140	79.7520980367	457.002910127	0.412890828823	53.5717434200	0.0777413139398	0.00200954815683	68.5001784101	0.0145985021238	1.73320740607	2.38170554840	134.427316473	26.3931226727	61.6606913816	180.088090693	14.4458100201	8.82760301433	0.0144613653884
111.434385415	1591.38389333	610.032081291	0.00163925804998	-1.32265919874	-1.24958074560	101.819890101	27.0962161931	79.8973266197	456.102425235	0.416943197624	53.4620851902	0.0776182750751	0.00199897272943	68.7840545033	0.0145382531928	1.73242733545	2.38054558306	134.396247166	26.4119673431	61.8575314255	180.054996248	14.4288735961	8.83713289605	0.0144918608673
111.496852751	1597.02269367	609.521274489	0.00164063182346	-1.31817300272	-1.24477414830	101.860687860	27.0975303279	80.0433946265	455.203060676	0.421011220173	53.3527747208	0.0774955548845	0.00198843528438	69.0684446737	0.0144783917565	1.73164126458	2.37937791914	134.365211333	26.4308788079	62.0556692839	180.021765338	14.4119572383	8.84666865306	0.0145224512865
111.559161201	1602.66149400	609.010590696	0.00164200756978	-1.31369309530	-1.23997331704	101.901409150	27.0989024143	80.1903098539	454.304806105	0.425094998387	53.2438086166	0.0773731515808	0.00197793561295	69.3533518599	0.0144189137681	1.73084919335	2.37820255847	134.334208362	26.4498579575	62.2551183038	179.988397416	14.3950603248	8.85621045915	0.0145531375056
